Table_Type$Company$System_Name$Jvm_Name$Jvm_Version$Test_Location$Publish_Date$Cpu_Name$Nodes$Chips$Cores$Threads$Cpu_Frequency$Primary_Instruction_Cache$Primary_Data_Cache$Secondary_Cache$Tertiary_Cache$Memory$Total_Result
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15$OpenJDK 64-bit Server VM, version 15$Fort Collins$6-Nov-2020$Intel Xeon Platinum 8380H CPU$1.0$8.0$224.0$448.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$516675.99999999994
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15$OpenJDK 64-bit Server VM, version 15$Fort Collins$6-Nov-2020$Intel Xeon Platinum 8380H CPU$1.0$8.0$224.0$448.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$581789.8999999999
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15$OpenJDK 64-bit Server VM, version 15$Fort Collins$6-Nov-2020$Intel Xeon Platinum 8380H CPU$1.0$8.0$112.0$224.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$319734.39999999997
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15.0.2$OpenJDK 64-bit Server VM, version 15.0.2$Fort Collins$25-Feb-2021$Intel Xeon Platinum 8380H CPU$1.0$4.0$112.0$224.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$268207.19999999995
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15.0.2$OpenJDK 64-bit Server VM, version 15.0.2$Fort Collins$25-Feb-2021$Intel Xeon Platinum 8380H CPU$1.0$4.0$112.0$224.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$331773.6
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15.0.2$OpenJDK 64-bit Server VM, version 15.0.2$Fort Collins$25-Feb-2021$Intel Xeon Platinum 8380H CPU$1.0$8.0$224.0$448.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$534683.8999999999
distributed$Hewlett Packard$Superdome Flex 280$OpenJDK 15.0.2$OpenJDK 64-bit Server VM, version 15.0.2$Fort Collins$25-Feb-2021$Intel Xeon Platinum 8380H CPU$1.0$8.0$224.0$448.0$2900.0$32.0$32.0$1024.0$39424.0$64.0$604077.6
distributed$Hewlett Packard$ProLiant DL385 Gen10 Plus v2$Oracle Java SE 15.0.2$Java HotSpot 64-bit Server VM, version 15.0.2$Houston$15-Mar-2021$AMD EPYC 7713$1.0$2.0$128.0$256.0$2000.0$32.0$32.0$512.0$262144.0$64.0$226153.4
distributed$Hewlett Packard$ProLiant DL345 Gen10 Plus$Oracle Java SE 15.0.2$Java HotSpot 64-bit Server VM, version 15.0.2$Houston$15-Mar-2021$AMD EPYC 7713$1.0$2.0$128.0$256.0$2000.0$32.0$32.0$512.0$262144.0$64.0$114127.29999999999
distributed$Hewlett Packard$ProLiant DL385 Gen10 Plus v2$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$Houston$21-Mar-2022$AMD EPYC 7773X$1.0$1.0$64.0$128.0$2200.0$32.0$32.0$512.0$786432.0$128.0$261688.39999999997
distributed$Hewlett Packard$ProLiant DL385 Gen10 Plus v2$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$Houston$21-Mar-2022$AMD EPYC 7773X$1.0$1.0$64.0$128.0$2200.0$32.0$32.0$512.0$786432.0$128.0$352283.39999999997
distributed$Hewlett Packard$ProLiant DL325 Gen10 Plus v2$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$Houston$21-Mar-2022$AMD EPYC 7763$1.0$1.0$64.0$128.0$2450.0$32.0$32.0$512.0$262144.0$128.0$180126.39999999997
