Test Sponsor$System Name$Parallel$Base  Threads$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
NEC Corporation$Express5800/R120h-2E (Intel Xeon Bronze 3106)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$46.3$47.1$--$--$Oct-2018$Intel Xeon E3-1260L v5$2900$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2400T-E, running at 2133)$1 x 1 TB SATA, 7200 RPM
NEC Corporation$Express5800/D120h (Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$1$62.8$64.1$--$--$Oct-2018$Intel Xeon E3-1270 v6$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2400T-E)$1 x 1 TB SATA, 7200 RPM
NEC Corporation$Express5800/D120h (Intel Xeon Bronze 3106)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$1$1$26.0$26.9$--$--$Nov-2018$Intel Core i3-8300$3700$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$1$1$48.2$49.8$--$--$Dec-2018$Intel Pentium Gold G5400$3700$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$4 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Platinum 8160)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$1$74.9$76.1$--$--$Nov-2018$Intel Xeon E-2124$3300$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$26$26$1$1$75.0$76.3$--$--$Nov-2018$Intel Xeon E-2126G$3300$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$28$28$2$1$87.2$88.2$--$--$Nov-2018$Intel Xeon E-2134$3500$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 600 GB SAS, 15000 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6128)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$12$2$1$72.4$73.1$--$--$Nov-2018$Intel Xeon E-2136$3300$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 600 GB SAS, 15000 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$84.9$85.8$--$--$Nov-2018$Intel Xeon E-2144G$3600$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$105$107$--$--$Nov-2018$Intel Xeon E-2174G$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 600 GB SAS, 15000 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6128)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$12$2$1$75.9$76.7$--$--$Nov-2018$Intel Xeon E-2186G$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6146)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$107$108$--$--$Mar-2020$Intel Xeon E-2224$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Silver 4110)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$62.2$63.1$--$--$Jul-2020$Intel Xeon E-2226G$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM
NEC Corporation$Express5800/R120h-2M (Intel Xeon Silver 4108)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$58.1$59.0$--$--$Feb-2020$Intel Xeon E-2234$3600$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM
NEC Corporation$Express5800/R120h-2M (Intel Xeon Silver 4114)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$72.3$73.1$--$--$Feb-2020$Intel Xeon E-2234$3600$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 5115)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$73.7$74.6$--$--$Mar-2020$Intel Xeon E-2236$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6138)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$111$113$--$--$Mar-2020$Intel Xeon E-2244G$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Bronze 3104)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$6$6$1$1$20.7$21.4$--$--$Mar-2020$Intel Xeon E-2274G$4000$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$14$14$1$1$53.4$54.5$--$--$Feb-2020$Intel Xeon E-2278G$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$16 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Gold 6142)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$1$67.6$68.9$--$--$Mar-2020$Intel Xeon E-2286G$4000$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$32 GB (2 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Gold 6132)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$14$14$1$1$62.3$63.4$--$--$Dec-2018$Intel Xeon Bronze 3104$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$12$1$1$46.4$47.5$--$--$Dec-2018$Intel Xeon Bronze 3106$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6140)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$105$106$--$--$Nov-2018$Intel Xeon Gold 5115$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6132)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$28$28$2$1$98.4$99.3$--$--$Dec-2018$Intel Xeon Gold 5118$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6142)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$104$105$--$--$Dec-2018$Intel Xeon Gold 5120$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6148)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$107$109$--$--$Dec-2018$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 5115)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$77.2$78.0$--$--$Mar-2020$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$96 GB (6 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$105$106$--$--$Dec-2018$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6140)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$112$114$--$--$Jan-2019$Intel Xeon Gold 6130$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$123$124$--$--$Jan-2019$Intel Xeon Gold 6132$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Gold 5118)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$12$1$1$49.7$50.8$--$--$Jan-2019$Intel Xeon Gold 6138$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Platinum 8160M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$117$119$--$--$Mar-2020$Intel Xeon Gold 6234$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$96 GB (6 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Gold 6136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$97.9$98.9$--$--$Jan-2019$Intel Xeon Silver 4108$1800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$76.3$77.1$--$--$Dec-2018$Intel Xeon Silver 4110$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Platinum 8164)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$109$110$--$--$Dec-2018$Intel Xeon Silver 4112$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6132)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$28$28$2$1$104$105$--$--$Jan-2019$Intel Xeon Silver 4116$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6142)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$115$116$--$--$Mar-2020$Intel Xeon Silver 4208$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$96 GB (6 x 16 GB 2Rx8 PC4-2933Y-R, running at 2400)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6144)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$92.3$93.3$--$--$May-2018$Intel Xeon Bronze 3104$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$96 GB (12 x 8 GB 2Rx8 PC4-2666V-R, running at 2133)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2E (Intel Xeon Platinum 8160)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$112$113$--$--$Sep-2020$Intel Xeon Bronze 3204$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2133)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$78.4$79.1$--$--$Jul-2020$Intel Xeon Bronze 3206R$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2133)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/D120h (Intel Xeon Platinum 8160M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$1$75.5$76.6$--$--$May-2018$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$96 GB (12 x 8 GB 2Rx8 PC4-2666V-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8156)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$2$1$54.8$55.9$--$--$Sep-2020$Intel Xeon Gold 5215$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6154)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$120$122$--$--$Sep-2020$Intel Xeon Gold 5215L$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$126$127$--$--$Sep-2020$Intel Xeon Gold 5215M$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R110i-1 (Intel Xeon E3-1225 v6)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$21.8$22.1$--$--$Jul-2020$Intel Xeon Gold 5217$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$97.3$98.2$--$--$May-2020$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8158)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$104$105$--$--$Jul-2020$Intel Xeon Gold 5218R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8160)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$123$124$--$--$Aug-2020$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8170)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$124$124$--$--$Oct-2020$Intel Xeon Gold 5220R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R110i-1 (Intel Xeon E3-1220 v6)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$21.2$21.4$--$--$Apr-2020$Intel Xeon Gold 5222$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R110i-1 (Intel Xeon E3-1230 v6)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$22.4$22.6$--$--$Apr-2020$Intel Xeon Gold 5222$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R110i-1 (Intel Xeon E3-1240L v5)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$18.9$19.2$--$--$Aug-2020$Intel Xeon Gold 6226$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R110i-1 (Intel Xeon E3-1270 v6)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$23.0$23.2$--$--$Jan-2021$Intel Xeon Gold 6226R$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R110i-1 (Intel Xeon E3-1260L v5)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$20.9$21.2$--$--$Jul-2020$Intel Xeon Gold 6230$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Bronze 3106)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$46.7$47.5$--$--$Jul-2020$Intel Xeon Gold 6230R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6134M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$87.9$88.7$--$--$Mar-2020$Intel Xeon Gold 6234$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$192 GB (12 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Gold 6150)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$116$118$--$--$Jun-2020$Intel Xeon Gold 6234$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8168)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$132$132$--$--$Sep-2020$Intel Xeon Gold 6238$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8180)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$133$135$--$--$Oct-2020$Intel Xeon Gold 6238L$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R120h-2M (Intel Xeon Platinum 8180M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$132$133$--$--$Aug-2020$Intel Xeon Gold 6238R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/R110i-1 (Intel Pentium G4560)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$2$2$1$1$12.4$12.6$--$--$Oct-2020$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/T110i-S (Intel Pentium G4560)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$2$2$1$1$12.4$12.6$--$--$Oct-2020$Intel Xeon Gold 6240L$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
NEC Corporation$Express5800/T110i-S (Intel Xeon E3-1220 v6)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$21.2$21.5$--$--$Aug-2020$Intel Xeon Gold 6242$2800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1 TB SATA, 7200 RPM, RAID 0
