Tester Name$System Name$JVM Name$JVM Version$max-jOPS$critical-jOPS$Test_Location$Publish_Date$CPU_Name$Nodes$Processor_Chips$Processor_Cores$Processor_Threads$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Disk$Memory
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 8u131$Java HotSpot 64-bit Server VM, version 1.8.0_131$326035$97773$Round Rock, TX$Tue Jul 11 13:21:27 EDT 2017$Intel Xeon-SP 8180$1$4$112$224$2500$32 KB I + 32 KB D per core$1024 KB I+D per core$38.5 MB I+D per chip$1 x 3.84 TB SATA SSD$2Rx8 PC4-2666V-R; slots A1-12, B1-12, C1-12, D1-12 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Jave SE 8u152$Java HotSpot 64-bit Server VM, version 1.8.0_152$144736$42612$Round Rock, TX$Mon Feb  5 18:20:03 EST 2018$AMD EPYC 7601$1$2$64$128$2200$64KB(I)+32KB(D) per core$512 KB (I+D) per core$64MB (I+D) on chip per chip$1 x 960 GB SATA SSD$4Rx4 PC4-2666V-LR; slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Jave SE 8u152$Java HotSpot 64-bit Server VM, version 1.8.0_152$125650$64407$Round Rock, TX$Mon Feb  5 18:20:03 EST 2018$AMD EPYC 7601$1$2$64$128$2200$64KB(I)+32KB(D) per core$512 KB (I+D) per core$64MB (I+D) on chip per chip$1 x 960 GB SATA SSD$4Rx4 PC4-2666V-LR; slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 10.0.1$Java HotSpot 64-bit Server VM, version 10.0.1$331446$122481$Round Rock, TX$Fri Jun 22 12:55:15 EDT 2018$Intel Xeon Platinum 8180$1$4$112$224$2500$32KB(I)+32KB(D) per core$1 MB (I+D) per core$38.5MB (I+D) on chip per chip$1 x 960 GB SATA SSD$2Rx8 PC4-2666V-R; slots A1-12, B1-12, C1-12, D1-12 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 10.0.1$Java HotSpot 64-bit Server VM, version 10.0.1$299750$208420$Round Rock, TX$Fri Jun 22 12:55:15 EDT 2018$Intel Xeon Platinum 8180$1$4$112$224$2500$32KB(I)+32KB(D) per core$1 MB (I+D) per core$38.5MB (I+D) on chip per chip$1 x 960 GB SATA SSD$2Rx4 PC4-2666V-R; slots A1-12, B1-12, C1-12, D1-12 populated(GB)
Dell Inc.$Dell Inc. PowerEdge  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$26012$6009$Round Rock, TX$Thu Mar 14 15:25:45 EDT 2019$Intel Xeon E-2186G$1$1$6$12$3800$32KB(I)+32KB(D) per core$256 KB (I+D) per core$12MB (I+D) on chip per chip$1 x 960 GB SATA SSD$2Rx8 PC4-2666V-E; slots 1-4 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R740xd  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$175588$62372$Round Rock, TX$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280$1$2$56$112$2700$32KB(I)+32KB(D) per core$1MB (I+D) per core$38.5MB (I+D) on chip per chip$1 x 480 GB SATA SSD$2Rx4 PC4-2933Y-R; slots A1-6, B1-6 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R940  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$315517$113203$Round Rock, TX$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280$1$4$112$224$2700$32KB(I)+32KB(D) per core$1MB (I+D) per core$38.5MB (I+D) on chip per chip$1 x 1.5 TB NVMe SSD$2Rx4 PC4-2933Y-R; slots A1-6, B1-6, C1-6, D1-6 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R7515  HTML$Oracle Java SE 12.0.1$Java HotSpot 64-bit Server VM, version 12.0.1$164003$68861$Round Rock, TX$Wed Sep 25 14:13:20 EDT 2019$AMD EPYC 7742$1$1$64$128$2250$32KB(I)+32KB(D) per core$512KB (I+D) per core$256MB (I+D) on chip per chip, 16 MB shared / 4 cores$1 x 1.92 TB GB SATA SSD$2Rx4 PC4-3200Y-R running at 2933; slots A1-16 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R6525  HTML$Oracle Java SE 13.0.1$Java HotSpot 64-bit Server VM, version 13.0.1$339449$111390$Round Rock, TX$Thu Dec  5 18:43:37 EST 2019$AMD EPYC 7742$1$2$128$256$2250$32KB(I)+32KB(D) per core$512KB (I+D) per core$256MB (I+D) on chip per chip$1 x 1.92 TB SATA SSD$2Rx4 PC4-3200AA-R running at 2933; slots A1-16, B1-16 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R7525  HTML$Oracle GraalVM$Java HotSpot 64-bit Server VM, GraalVM EE 20.1.0 (build 11.0.7+8-LTS-jvmci-20.1-b02)$370464$113999$Round Rock, TX$Thu Jun 25 14:42:07 EDT 2020$AMD EPYC 7H12$1$2$128$256$2600$32KB(I)+32KB(D) per core$512KB (I+D) per core$256MB (I+D) on chip per chip$1 x 1.92 TB SATA SSD$2Rx4 PC4-3200AA-R running at 2933; slots A1-16, B1-16 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R7525  HTML$Oracle Java SE 15.0.2$Java Hotspot(TM) 64-Bit Server VM (build 15.0.2+7-27, mixed mode, sharing)$402479$152300$Round Rock, TX$Mon Mar 15 12:05:07 EDT 2021$AMD EPYC 7763$1$2$128$256$2450$32KB(I)+32KB(D) per core$512KB (I+D) per core$256MB (I+D) on chip per chip$1 x 1.6 TB 10 K RPM SAS12$4Rx4 PC4-3200AA-L running at 3200M; slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R7525  HTML$Oracle Java SE 15.0.2$Java Hotspot(TM) 64-Bit Server VM (build 15.0.2+7-27, mixed mode, sharing)$351175$296508$Round Rock, TX$Thu Apr  8 11:59:55 EDT 2021$AMD EPYC 7763$1$2$128$256$2450$32KB(I)+32KB(D) per core$512KB (I+D) per core$256MB (I+D) on chip per chip$1 x 1.6 TB 10K RPM SAS12$4Rx4 PC4-3200AA-L running at 3200M; slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R750  HTML$Oracle Java SE 15.0.2$Java Hotspot(TM) 64-Bit Server VM (build 15.0.2+7-27, mixed mode, sharing)$258368$136309$Round Rock, TX$Thu Jun  3 10:15:35 EDT 2021$Intel Xeon Platinum 8380$1$2$80$160$2300$32KB(I)+48KB(D) per core$1280KB (I+D) per core$60MB (I+D) on chip per chip$1 x 240 GB M.2 SATA SSD$2Rx4 PC4-3200AA-R; slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R7525  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$377408$334509$Round Rock, TX$Mon Mar 21 10:41:31 EDT 2022$AMD EPYC 7773x$1$2$128$256$2200$32KB(I)+32KB(D) per core$512KB (I+D) per core$768MB (I+D) on chip per chip$1 x Dell Express Flash NVMe SM1715 1.6TB AIC$128GB 4Rx4 PC4-3200AA-L; slots A1-7, B1-7 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R7525  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$482694$220821$Round Rock, TX$Mon Mar 21 10:41:31 EDT 2022$AMD EPYC 7773x$1$2$128$256$2200$32KB(I)+32KB(D) per core$512KB (I+D) per core$768MB (I+D) on chip per chip$1 x Dell Express Flash NVMe SM1715 1.6TB AIC$128GB 4Rx4 PC4-3200AA-L; slots A1-7, B1-7 populated(GB)
Dell Inc.$Dell Inc. PowerEdge MX750C  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$264047$135164$Round Rock, TX$MMM DD, YYYY$Intel Xeon Platinum 8380$1$2$80$160$2300$32KB(I)+48KB(D) per core$1280KB (I+D) per core$60MB (I+D) on chip per chip$1 x Pcie BOSS Card ,1 x M.2 SSD 128GB$64GB RDIMM 4Rx4 PC4-3200AA-L slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R7515  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$246712$106529$Round Rock, TX$MMM DD, YYYY$AMD EPYC 7773x$1$1$64$128$2200$32KB(I)+32KB(D) per core$512KB (I+D) per core$768MB (I+D) on chip per chip$1 x 960GB SATA SSD$128GB 4Rx4 PC4-3200AA-L; slots A1-7 populated(GB)
Dell Inc.$Dell Inc. PowerEdge MX750C  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$247011$167526$Round Rock, TX$Thu May  5 14:00:59 EDT 2022$Intel Xeon Platinum 8380$1$2$80$160$2300$32KB(I)+48KB(D) per core$1280KB (I+D) per core$60MB (I+D) on chip per chip$1 x Pcie BOSS Card ,1 x M.2 SSD 128GB$64GB RDIMM 4Rx4 PC4-3200AA-L slots A1-8, B1-8 populated(GB)
Dell Inc.$Dell Inc. PowerEdge R750  HTML$Oracle Java SE 17.0.3$Java HotSpot 64-bit Server VM, version 17.0.3$213001$163602$Round Rock, TX$Fri Jul 29 10:57:54 EDT 2022$Intel Xeon Platinum 8380$1$2$80$160$2300$32 KB(I)+48 KB(D) per core$1280 KB (I+D) per core$60 MB (I+D) on chip per chip$"1 x 600 GB SAS 2.5\" 15K"$64 GB RDIMM 2Rx4 PC4-3200AA-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 18.0.2.1$Java HotSpot 64-bit Server VM, version 18.0.2.1$403345$187269$Round Rock, TX$Thu Nov 10 10:32:32 EST 2022$AMD EPYC 9654$1$1$96$192$2400$32 KB(I)+32 KB(D) per core$1 MB (I+D) per core$384 MB (I+D) on chip per chip$1 x SAS SSD 600GB$64 GB 2Rx4 PC5-38400R (slots A1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 18.0.2.1$Java HotSpot 64-bit Server VM, version 18.0.2.1$630305$599311$Round Rock, TX$Thu Nov 10 10:32:32 EST 2022$AMD EPYC 9654$1$2$192$384$2400$32 KB(I)+32 KB(D) per core$1 MB (I+D) per core$384 MB (I+D) on chip per chip$1 x SAS SSD 600GB$64 GB 2Rx4 PC5-38400R (slots A1-12, B1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 18.0.2.1$Java HotSpot 64-bit Server VM, version 18.0.2.1$324512$312136$Round Rock, TX$Thu Nov 10 10:32:32 EST 2022$AMD EPYC 9654$1$1$96$192$2400$32 KB(I)+32 KB(D) per core$1 MB (I+D) per core$384 MB (I+D) on chip per chip$1 x SAS SSD 600GB$64 GB 2Rx4 PC5-38400R (slots A1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 18.0.2.1$Java HotSpot 64-bit Server VM, version 18.0.2.1$794337$346731$Round Rock, TX$Thu Nov 10 10:32:32 EST 2022$AMD EPYC 9654$1$2$192$384$2400$32 KB(I)+32 KB(D) per core$1 MB (I+D) per core$384 MB (I+D) on chip per chip$1 x SAS SSD 600GB$64 GB 2Rx4 PC5-38400R (slots A1-12, B1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 18.0.2.1$Java HotSpot 64-bit Server VM, version 18.0.2.1$630305$603098$Round Rock, TX$Thu Dec  1 14:55:13 EST 2022$AMD EPYC 9654$1$2$192$384$2400$32 KB(I)+32 KB(D) per core$1 MB (I+D) per core$384 MB (I+D) on chip per chip$1 x SAS SSD 600GB$64 GB 2Rx4 PC5-38400R (slots A1-12, B1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 18.0.2.1$Java HotSpot 64-bit Server VM, version 18.0.2.1$327929$316035$Round Rock, TX$Thu Dec  1 14:55:13 EST 2022$AMD EPYC 9654$1$1$96$192$2400$32 KB(I)+32 KB(D) per core$1 MB (I+D) per core$384 MB (I+D) on chip per chip$1 x SAS SSD 600GB$64 GB 2Rx4 PC5-38400R (slots A1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R760  HTML$Oracle Java SE 19.0.1$Java HotSpot 64-bit Server VM, version 19.0.1$407068$199153$Round Rock, TX$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8480+$1$2$112$224$2000$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x 2.5 NVM Express 960GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R760  HTML$Oracle Java SE 19.0.1$Java HotSpot 64-bit Server VM, version 19.0.1$359630$297523$Round Rock, TX$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8480+$1$2$112$224$2000$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x 2.5 NVM Express 960GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 19.0.1$Java HotSpot 64-bit Server VM, version 19.0.1$811237$350571$Round Rock, TX$Thu Jan 12 11:42:47 EST 2023$AMD EPYC 9654$1$2$192$384$2400$32 KB(I)+32 KB(D) per core$1 MB (I+D) per core$384 MB (I+D) on chip per chip$1 x SAS SSD 600GB$64 GB 2Rx4 PC5-38400R (slots A1-12, B1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 19.0.1$Java HotSpot 64-bit Server VM, version 19.0.1$339196$286242$Round Rock, TX$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8470Q$1$2$104$208$2100$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 19.0.1$Java HotSpot 64-bit Server VM, version 19.0.1$407068$204840$Round Rock, TX$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8480+$1$2$112$224$2000$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 19.0.1$Java HotSpot 64-bit Server VM, version 19.0.1$355543$298166$Round Rock, TX$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8480+$1$2$112$224$2000$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 19.0.1$Java HotSpot 64-bit Server VM, version 19.0.1$388135$188660$Round Rock, TX$Thu Jan 12 11:42:47 EST 2023$Intel Xeon Platinum 8470Q$1$2$104$208$2100$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 17.0.5$Java HotSpot(TM) 64-Bit Server VM, version 17.0.5$416535$216749$Round Rock, TX$Thu Jan 26 16:09:08 EST 2023$Intel Xeon Platinum 8480+$1$2$112$224$2000$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 17.0.5$Java HotSpot(TM) 64-Bit Server VM, version 17.0.5$371890$313390$Round Rock, TX$Thu Jan 26 16:09:08 EST 2023$Intel Xeon Platinum 8480+$1$2$112$224$2000$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 17.0.5$Java HotSpot(TM) 64-Bit Server VM, version 17.0.5$402335$210668$Round Rock, TX$Thu Jan 26 16:09:08 EST 2023$Intel Xeon Platinum 8470Q$1$2$104$208$2100$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 17.0.5$Java HotSpot(TM) 64-Bit Server VM, version 17.0.5$363716$299820$Round Rock, TX$Thu Jan 26 16:09:08 EST 2023$Intel Xeon Platinum 8470Q$1$2$104$208$2100$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x SATA SSD 480 GB$64 GB RDIMM 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R760  HTML$Oracle Java SE 17.0.5$Java HotSpot(TM) 64-Bit Server VM, version 17.0.5$421268$213943$Round Rock, TX$Tue Jan 31 23:29:06 EST 2023$Intel Xeon Platinum 8480+$1$2$112$224$2000$32 KB(I) + 48 KB(D) per core$2048 KB (I+D) per core$105 MB (I+D) on chip per chip$1 x 2.5 NVM Express 960GB$16 x 32 GB 2Rx8 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 17.0.6$Java HotSpot 64-bit Server VM, version 17.0.6$335635$137946$Round Rock, TX$Thu Mar 23 19:49:49 EDT 2023$AMD EPYC 9354$1$2$64$128$3250$32 KB(I) + 32 KB(D) per core$1 MB (I+D) per core$256 MB (I+D) per chip$1 x Dell Ent NVMe U.2 6.4TB$64 GB 2Rx4 PC5-4800B-R (slots A1-12, B1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge R7625  HTML$Oracle Java SE 17.0.6$Java HotSpot 64-bit Server VM, version 17.0.6$266449$248900$Round Rock, TX$Thu Mar 23 19:49:49 EDT 2023$AMD EPYC 9354$1$2$64$128$3250$32 KB(I) + 32 KB(D) per core$1 MB (I+D) per core$256 MB (I+D) per chip$1 x Dell Ent NVMe U.2 6.4TB$64 GB 2Rx4 PC5-4800B-R (slots A1-12, B1-12 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 17.0.6$Java HotSpot 64-bit Server VM, version 17.0.6$268287$217482$Round Rock, TX$Thu Mar 23 19:49:49 EDT 2023$Intel Xeon Platinum 8462Y+$1$2$64$128$2800$32 KB(I) + 48 KB(D) per core$2 MB (I+D) per core$60 MB (I+D) per chip$1 X SATA HDD 1TB$64 GB 2Rx4 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Dell Inc.$Dell Inc. PowerEdge MX760c  HTML$Oracle Java SE 17.0.6$Java HotSpot 64-bit Server VM, version 17.0.6$279312$153256$Round Rock, TX$Thu Mar 23 19:49:49 EDT 2023$Intel Xeon Platinum 8462Y+$1$2$64$128$2800$32 KB(I) + 48 KB(D) per core$2 MB (I+D) per core$60 MB (I+D) per chip$1 X SATA HDD 1TB$64 GB 2Rx4 PC5-4800B-R (slots A1-8, B1-8 populated)(GB)
Fujitsu$SPARC M10-4S  HTML$Oracle Java SE 8u66$Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_66$450467$278958$Numazu, Japan$Feb 19, 2016$SPARC64 X+$1$20$320$640$3700$64 KB I + 64 KB D on chip per core$24 MB I+D on chip per chip$None$1 x 600 GB SAS, 10025 RPM SAS disk drive$(GB)
Fujitsu$SPARC M10-4S  HTML$Oracle Java SE 8u66$Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_66$397906$224535$Numazu, Japan$Feb 19, 2016$SPARC64 X+$1$16$256$512$3700$64 KB I + 64 KB D on chip per core$24 MB I+D on chip per chip$None$1 x 600 GB SAS, 10025 RPM SAS disk drive$32GB 4Rx4 PC3-10600R-9 ECC; All slots populated(GB)
Fujitsu$Fujitsu SPARC M12-2S  HTML$Oracle Java SE 8u121$Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_121$54434$34771$Kawasaki, Japan$Apr 04, 2017$SPARC64 XII$1$1$12$96$4250$64KB I + 64KB D on chip per core$512KB I+D on chip per core$32MB I+D on chip per chip$1 x 600GB 10K RPM SAS disk drive$32GB 2Rx4 PC4-2400T-R, ECC; All slots populated(GB)
Fujitsu$Fujitsu Server PRIMERGY RX1330 M4  HTML$Oracle Java SE 10.0.2$Java HotSpot 64-bit Server VM, version 10.0.2$26012$9513$Kawasaki, Japan$Nov 06, 2018$Intel Xeon E-2186G$1$1$6$12$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12MB I+D on chip per chip$1x 240GB M.2 SSD$16GB 2Rx8 PC4-2666V-E(GB)
Fujitsu$Fujitsu Server PRIMERGY RX1330 M4  HTML$Oracle Java SE 10.0.2$Java HotSpot 64-bit Server VM, version 10.0.2$25155$9535$Kawasaki, Japan$Thu Nov  8 10:44:08 EST 2018$Intel Xeon E-2186G$1$1$6$12$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12MB I+D on chip per chip$1x 240GB M.2 SSD$16GB 2Rx8 PC4-2666V-E(GB)
Fujitsu$Fujitsu Server PRIMERGY RX2540 M5  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$155295$81233$Kawasaki, Japan$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280M$1$2$56$112$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5MB I+D on chip per chip$1x 1.6TB SAS SSD$32GB 2Rx4 PC4-2933Y-R(GB)
Fujitsu$Fujitsu Server PRIMEQUEST 3800B2  HTML$Oracle Java SE 11.0.2$Java HotSpot 64-bit Server VM, version 11.0.2$686568$267830$Kawasaki, Japan$Tue Apr  2 15:05:14 EDT 2019$Intel Xeon Platinum 8280L$1$8$224$448$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5MB I+D on chip per chip$1x 1.6TB SAS SSD$32GB 2Rx4 PC4-2933Y-R(GB)
GIGA-BYTE TECHNOLOGY CO., LTD.$R282-Z90  HTML$Oracle Java SE 12.0.1$Java HotSpot 64-bit Server VM, version 12.0.1$355121$151270$New Taipei City 231, Taiwan$Wed Aug  7 19:56:20 EDT 2019$AMD EPYC 7742$1$2$128$256$2250$32KB(I)+32KB(D) per core$512KB (I+D) per core$256MB (I+D) on chip per chip$1 x SAMSUNG SSD 833 DCT 1.92TB$64 GB 4Rx4 PC4-3200AA-L(GB)
GIGA-BYTE TECHNOLOGY CO., LTD.$R282-Z90  HTML$Oracle Java SE 12.0.1$Java HotSpot 64-bit Server VM, version 12.0.1$319609$233669$New Taipei City 231, Taiwan$Wed Aug  7 19:56:20 EDT 2019$AMD EPYC 7742$1$2$128$256$2250$32KB(I)+32KB(D) per core$512KB (I+D) per core$256MB (I+D) on chip per chip$1 x SAMSUNG SSD 833 DCT 1.92TB$64 GB 4Rx4 PC4-3200AA-L(GB)
GIGA-BYTE TECHNOLOGY CO., LTD.$R282-Z90  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$359735$329073$New Taipei City 231, Taiwan$Mon Mar 21 09:38:43 EDT 2022$AMD EPYC 7773X$1$2$128$256$2200$32KB(I)+32KB(D) per core$512KB (I+D) per core$768MB (I+D) on chip per chip$1 x nvme 1.92TB$64 GB 4Rx4 PC4-3200AA-L(GB)
GIGA-BYTE TECHNOLOGY CO., LTD.$R282-Z90  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$460753$169054$New Taipei City 231, Taiwan$Mon Mar 21 09:38:43 EDT 2022$AMD EPYC 7773X$1$2$128$256$2200$32KB(I)+32KB(D) per core$512KB (I+D) per core$768MB (I+D) on chip per chip$1 x nvme 1.92TB$64 GB 4Rx4 PC4-3200AA-L(GB)
GIGA-BYTE TECHNOLOGY CO., LTD.$R282-Z90  HTML$Oracle Java SE 17.0.2$Java HotSpot 64-bit Server VM, version 17.0.2$488179$227448$New Taipei City 231, Taiwan$Fri Jun 10 14:07:37 EDT 2022$AMD EPYC 7773X$1$2$128$256$2200$32KB(I)+32KB(D) per core$512KB (I+D) per core$768MB (I+D) on chip per chip$1 x nvme 1.92TB$64 GB 4Rx4 PC4-3200AA-L(GB)
H3C$UniServer R4900 G3  HTML$Oracle Java SE 8u131$Java HotSpot 64-Bit Server VM, version 1.8.0_131$141360$120287$Hangzhou, ZheJiang, China$Jul 20, 2017$Intel(R) Xeon(R) Platinum 8180M CPU$1$2$56$112$2500$32 KB(I)+32 KB(D) per core$1024 KB (I+D) per core$39424 KB (I+D) on chip per chip$1 x 480 GB SSD SATA$1536 GB (24 x 64 GB 4Rx4 PC4-2666V-L)(GB)
H3C$H3C UniServer R6900 G3  HTML$Oracle Java SE 8u144$Java HotSpot 64-Bit Server VM, version 1.8.0_144$269094$228957$Hangzhou, ZheJiang, China$Thu Sep 28 17:00:08 EDT 2017$Intel(R) Xeon(R) Platinum 8180 CPU$1$4$112$224$2500$32 KB(I)+32 KB(D) per core$1024 KB (I+D) per core$39424 KB (I+D) on chip per chip$1 x 480 GB SSD SATA$3072 GB (48 x 64 GB 4Rx4 PC4-2666V-L)(GB)
H3C$H3C UniServer R4900 G3  HTML$Oracle Java SE 8u144$Java HotSpot 64-Bit Server VM, version 1.8.0_144$175588$64011$Hangzhou, ZheJiang, China$Thu Sep 28 17:00:08 EDT 2017$Intel(R) Xeon(R) Platinum 8180M CPU$1$2$56$112$2500$32 KB(I)+32 KB(D) per core$1024 KB (I+D) per core$39424 KB (I+D) on chip per chip$1 x 480 GB SSD SATA$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)(GB)
H3C$H3C UniServer R6900 G3  HTML$Oracle Java SE 8u144$Java HotSpot 64-Bit Server VM, version 1.8.0_144$272500$230175$Hangzhou, ZheJiang, China$Fri Oct 13 14:46:23 EDT 2017$Intel(R) Xeon(R) Platinum 8180 CPU$1$4$112$224$2500$32 KB(I)+32 KB(D) per core$1024 KB (I+D) per core$39424 KB (I+D) on chip per chip$1 x 480 GB SSD SATA$3072 GB (48 x 64 GB 4Rx4 PC4-2666V-L)(GB)
H3C$H3C UniServer R6900 G3  HTML$Oracle Java SE 8u144$Java HotSpot 64-Bit Server VM, version 1.8.0_144$335392$120112$Hangzhou, ZheJiang, China$Fri Oct 13 14:46:23 EDT 2017$Intel(R) Xeon(R) Platinum 8180 CPU$1$4$112$224$2500$32 KB(I)+32 KB(D) per core$1024 KB (I+D) per core$39424 KB (I+D) on chip per chip$1 x 480 GB SSD SATA$768 GB (48 x 16 GB 2Rx8 PC4-2666V)(GB)
