Test Sponsor$System Name$Parallel$Base  Threads$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Dell Inc.$PowerEdge R750 xa (Intel Xeon Gold 6354, 3.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$12.2$12.4$--$--$Mar-2023$Intel Xeon Gold 6442Y$2600$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R650 (Intel Xeon Gold 6346, 3.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$12.1$12.4$--$--$Mar-2023$Intel Xeon Gold 6448Y$2100$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R750 (Intel Xeon Platinum 8358P, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.7$11.9$--$--$Mar-2023$Intel Xeon Silver 4410T$2700$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$26.25 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R, running at 4000)$125 GB on tmpfs
Dell Inc.$PowerEdge C6520 (Intel Xeon Platinum 8368Q, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$76$76$2$1$12.5$12.8$--$--$Mar-2023$Intel Xeon Silver 4410Y$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$30 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R, running at 4000)$125 GB on tmpfs
Dell Inc.$PowerEdge R750 (Intel Xeon Gold 6330, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$10.7$10.9$--$--$Mar-2023$Intel Xeon Silver 4416+$2000$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$37.5 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC5-4800B-R, running at 4000)$125 GB on tmpfs
Dell Inc.$PowerEdge R7515 (AMD EPYC 7443P 24-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$1$13.2$13.3$--$--$Dec-2022$AMD EPYC 9124$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 4 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7443 24-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$13.3$13.3$--$--$Dec-2022$AMD EPYC 9174F$4100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 2 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 73F3 16-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$13.4$13.4$--$--$Dec-2022$AMD EPYC 9224$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 6 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge C6520 (Intel Xeon Platinum 8352S, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.6$11.9$--$--$Mar-2023$AMD EPYC 9254$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 6 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6342, 2.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$11.8$12.1$--$--$Mar-2023$AMD EPYC 9274F$4050$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 3 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R750 xa (Intel Xeon Platinum 8358P, 2.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.7$11.9$--$--$Dec-2022$AMD EPYC 9334$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 8 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7513 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$12.3$12.3$--$--$Jan-2023$AMD EPYC 9354$3250$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R750 xa (Intel Xeon Gold 6346, 3.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$12.1$12.4$--$--$Nov-2022$AMD EPYC 9354P$3250$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7343 16-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$13.0$13.0$--$--$Dec-2022$AMD EPYC 9374F$3850$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 7453 28-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$11.0$11.0$--$--$Mar-2023$AMD EPYC 9454P$2750$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 6 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R7525 (AMD EPYC 72F3 8-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$13.6$13.7$--$--$Dec-2022$AMD EPYC 9474F$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 6 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R7515 (AMD EPYC 7513 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$12.3$12.3$--$--$Mar-2023$AMD EPYC 9534$2450$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge MX750c (Intel Xeon Silver 4310, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$10.7$10.9$--$--$Nov-2022$AMD EPYC 9554P$3100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge C6525 (AMD EPYC 7713P 64-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$1$12.2$12.3$--$--$Mar-2023$AMD EPYC 9634$2250$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$384 MB I+D on chip per chip, 32 MB shared / 7 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R6515 (AMD EPYC 7713P 64-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$1$12.3$12.3$--$--$Nov-2022$AMD EPYC 9654P$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$384 MB I+D on chip per chip, 32 MB shared / 8 cores$768 GB (12 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6338N, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.8$12.1$--$--$Dec-2022$AMD EPYC 9124$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 4 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge MX750c (Intel Xeon Gold 6338, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.0$11.3$--$--$Dec-2022$AMD EPYC 9174F$4100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 2 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R6525 (AMD EPYC 7443 24-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$13.4$13.5$--$--$Dec-2022$AMD EPYC 9224$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 6 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R6525 (AMD EPYC 7513 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$2$12.6$12.6$--$--$Mar-2023$AMD EPYC 9254$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 6 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R6525 (AMD EPYC 7763 64-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$1$12.0$12.0$--$--$Dec-2022$AMD EPYC 9254$2900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 6 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge C6525 (AMD EPYC 7543P 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$12.4$12.5$--$--$Mar-2023$AMD EPYC 9274F$4050$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 3 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge C6525 (AMD EPYC 7443P 24-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$1$13.2$13.2$--$--$Dec-2022$AMD EPYC 9334$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 8 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge MX750c (Intel Xeon Gold 6338N, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.8$12.1$--$--$Jan-2023$AMD EPYC 9354$3250$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R650 (Intel Xeon Gold 6330, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$10.7$10.9$--$--$Dec-2022$AMD EPYC 9374F$3850$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 4 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R650 (Intel Xeon Gold 6338, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.0$11.3$--$--$Dec-2022$AMD EPYC 9454$2750$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 6 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R650 (Intel Xeon Platinum 8352S, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.7$12.0$--$--$Dec-2022$AMD EPYC 9474F$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 6 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R650 (Intel Xeon Platinum 8360Y, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$72$72$2$1$12.0$12.2$--$--$Mar-2023$AMD EPYC 9534$2450$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R750 (Intel Xeon Gold 6314U, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$11.6$11.8$--$--$Dec-2022$AMD EPYC 9554$3100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R6515 (AMD EPYC 7443P 24-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$1$13.3$13.3$--$--$Mar-2023$AMD EPYC 9634$2250$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$384 MB I+D on chip per chip, 32 MB shared / 7 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R750 (Intel Xeon Gold 6338N, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.9$12.2$--$--$Dec-2022$AMD EPYC 9654$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$384 MB I+D on chip per chip, 32 MB shared / 8 cores$1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)$125 GB on tmpfs
Dell Inc.$PowerEdge R6515 (AMD EPYC 7313P 16-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$1$12.4$12.4$--$--$Apr-2019$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R750 (Intel Xeon Platinum 8352S, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.6$11.8$--$--$Apr-2019$Intel Xeon Gold 5220S$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R750 xa (Intel Xeon Gold 6338, 2.00 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$1$11.1$11.3$--$--$Jul-2018$Intel Xeon Gold 6130$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R6515 (AMD EPYC 7543P 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$12.4$12.4$--$--$Jun-2018$Intel Xeon Gold 6137$3900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R6515 (AMD EPYC 7513 32-Core Processor)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$12.3$12.2$--$--$Apr-2019$Intel Xeon Gold 6212U$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$192 GB (6 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge MX750c (Intel Xeon Gold 5318S, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$11.5$11.7$--$--$Apr-2019$Intel Xeon Gold 6230N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge MX750c (Intel Xeon Gold 6342, 2.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$11.9$12.1$--$--$Feb-2018$Intel Xeon Bronze 3104$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$480 GB SATA SSD
Dell Inc.$PowerEdge R750 (Intel Xeon Gold 6334, 3.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$11.7$12.0$--$--$Mar-2018$Intel Xeon Bronze 3106$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$480 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 5318Y, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$11.4$11.7$--$--$Jun-2019$Intel Xeon Bronze 3204$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2133)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R650 (Intel Xeon Gold 5320, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$11.5$11.8$--$--$Jul-2020$Intel Xeon Bronze 3206R$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R, running at 2133)$1 x 1.92 TB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 5320T, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$11.7$11.9$--$--$Oct-2019$Intel Xeon Bronze 3206R$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933V-R, running at 2133)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6314U, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$1$11.5$11.8$--$--$Feb-2018$Intel Xeon Gold 5115$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$480 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6326, 2.90 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$11.5$11.8$--$--$Mar-2018$Intel Xeon Gold 5120$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$480 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 5320, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$52$52$2$1$11.5$11.8$--$--$Mar-2018$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$480 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6312U, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$1$12.0$12.3$--$--$May-2019$Intel Xeon Gold 5215$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6330N, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$11.5$11.7$--$--$May-2019$Intel Xeon Gold 5217$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6334, 3.60 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$11.8$12.0$--$--$May-2019$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R750 (Intel Xeon Gold 6330N, 2.20 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$11.5$11.8$--$--$Jul-2019$Intel Xeon Gold 5218N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6336Y, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$12.0$12.3$--$--$Jul-2020$Intel Xeon Gold 5218R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 1.92 TB SATA SSD
Dell Inc.$PowerEdge R750 (Intel Xeon Gold 5318Y, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$11.4$11.7$--$--$Jan-2020$Intel Xeon Gold 5218R$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933V-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge C6520 (Intel Xeon Gold 6338T, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$11.5$11.8$--$--$Jul-2020$Intel Xeon Gold 5220R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933V-R, running at 2666)$1 x 1.92 TB SATA SSD
Dell Inc.$PowerEdge R750xa (Intel Xeon Gold 5320T, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$11.6$11.9$--$--$Jan-2020$Intel Xeon Gold 5220R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933V-R, running at 2666)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge MX750c (Intel Xeon Silver 4309Y, 2.80 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$1$11.1$11.3$--$--$Jul-2019$Intel Xeon Gold 5222$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 960 GB SATA SSD
Dell Inc.$PowerEdge R750xa (Intel Xeon Silver 4316, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$40$40$2$1$11.4$11.6$--$--$Feb-2018$Intel Xeon Gold 6126$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$480 GB SATA SSD
Dell Inc.$PowerEdge MX750c (Intel Xeon Silver 4310T, 2.30 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$10.7$10.9$--$--$Feb-2018$Intel Xeon Gold 6126$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$480 GB SATA SSD
Dell Inc.$PowerEdge R750xa (Intel Xeon Silver 4314, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$11.2$11.4$--$--$Mar-2018$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$480 GB SATA SSD
Dell Inc.$PowerEdge MX750c (Intel Xeon Silver 4314, 2.40 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$11.2$11.5$--$--$Mar-2018$Intel Xeon Gold 6132$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$480 GB SATA SSD
Dell Inc.$PowerEdge R750xa (Intel Xeon Silver 4310, 2.10 GHz)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$10.6$10.8$--$--$Apr-2018$Intel Xeon Gold 6134$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 TB SATA SSD
