Test Sponsor$System Name$Base  Copies$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Lenovo Global Technology$ThinkSystem SR635 2.80 GHz, AMD EPYC 7543  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$32$1$1$249$251$--$--$Aug-2019$Intel Xeon Gold 6222V$1800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR635 2.80 GHz, AMD EPYC 7543P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$1$2$262$266$--$--$Jan-2018$Intel Xeon Gold 5119T$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR635 2.30 GHz, AMD EPYC 7643  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$48$1$1$281$282$--$--$Aug-2019$Intel Xeon Gold 5220T$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST650 V2 (2.40 GHz, Intel Xeon Silver 4314)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$253$Not Run$--$--$May-2019$Intel Xeon Gold 6238T$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST650 V2 (3.00 GHz, Intel Xeon Gold 5317)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$227$Not Run$--$--$Aug-2019$Intel Xeon Gold 6262V$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST650 V2 (2.10 GHz, Intel Xeon Gold 5318Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$325$Not Run$--$--$Jan-2018$Intel Xeon Gold 5117$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem ST650 V2 (2.20 GHz, Intel Xeon Gold 5320)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$349$Not Run$--$--$Nov-2017$Intel Xeon Gold 6138$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SN550 V2 (2.30 GHz, Intel Xeon Silver 4316)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$281$Not Run$--$--$Nov-2017$Intel Xeon Gold 6138T$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SN550 V2 (3.00 GHz, Intel Xeon Gold 5317)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$220$Not Run$--$--$Oct-2017$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR655 3.70 GHz, AMD EPYC 72F3  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$1$2$122$123$--$--$Jan-2018$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR655 3.50 GHz, AMD EPYC 73F3  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$1$2$196$198$--$--$Dec-2017$Intel Xeon Platinum 8164$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR655 2.60 GHz, AMD EPYC 7513  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$32$1$1$224$225$--$--$Dec-2017$Intel Xeon Platinum 8164$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR655 2.00 GHz, AMD EPYC 7713P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$64$1$2$299$318$--$--$Aug-2019$Intel Xeon Gold 5218T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR635 2.60 GHz, AMD EPYC 7513  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$32$1$1$223$224$--$--$Dec-2017$Intel Xeon Gold 6130$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR635 2.60 GHz, AMD EPYC 7513  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$1$2$220$235$--$--$Dec-2017$Intel Xeon Gold 6130T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR635 2.00 GHz, AMD EPYC 7663  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$56$1$1$285$286$--$--$Oct-2017$Intel Xeon Gold 6152$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR635 2.00 GHz, AMD EPYC 7713  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$64$1$2$300$321$--$--$May-2019$Intel Xeon Gold 6230$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR635 2.00 GHz, AMD EPYC 7713P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$64$1$2$298$317$--$--$Sep-2019$Intel Xeon Gold 6230T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR645 2.60 GHz, AMD EPYC 7513  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$64$2$1$444$446$--$--$Aug-2019$Intel Xeon Gold 6238$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR655 2.00 GHz, AMD EPYC 7663  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$56$1$1$291$292$--$--$Aug-2019$Intel Xeon Gold 6238L$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR635 3.20 GHz, AMD EPYC 74F3  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$1$2$235$239$--$--$Aug-2019$Intel Xeon Gold 6238M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR635 3.00 GHz, AMD EPYC 7313P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$1$2$178$180$--$--$Jul-2019$Intel Xeon Gold 6252$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST650 V2 (2.80 GHz, Intel Xeon Silver 4309Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$141$Not Run$--$--$Nov-2017$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem ST650 V2 (2.30 GHz, Intel Xeon Silver 4310T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$20$20$2$1$161$Not Run$--$--$Jul-2018$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 V2 (2.80 GHz, Intel Xeon Silver 4309Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$144$Not Run$--$--$Dec-2017$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR650 V2 (2.30 GHz, Intel Xeon Silver 4310T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$164$Not Run$--$--$Nov-2017$Intel Xeon Platinum 8160M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR645 3.20 GHz, AMD EPYC 74F3  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$466$472$--$--$Dec-2017$Intel Xeon Platinum 8160M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR645 2.85 GHz, AMD EPYC 7443  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$415$430$--$--$Nov-2017$Intel Xeon Platinum 8160T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR645 2.75 GHz, AMD EPYC 7453  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$2$2$397$398$--$--$Dec-2017$Intel Xeon Platinum 8160T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR645 2.00 GHz, AMD EPYC 7663  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$112$2$1$578$580$--$--$Oct-2017$Intel Xeon Platinum 8170$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SN550 V2 (2.80 GHz, Intel Xeon Silver 4309Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$142$Not Run$--$--$Dec-2017$Intel Xeon Platinum 8170$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR630 V2 (2.80 GHz, Intel Xeon Silver 4309Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$148$Not Run$--$--$Oct-2017$Intel Xeon Platinum 8170M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR630 V2 (2.30 GHz, Intel Xeon Silver 4310T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$168$Not Run$--$--$Nov-2017$Intel Xeon Platinum 8170M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR635 2.95 GHz, AMD EPYC 75F3  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$1$2$268$274$--$--$Nov-2017$Intel Xeon Platinum 8176$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR635 2.65 GHz, AMD EPYC 7413  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$1$2$208$216$--$--$Nov-2017$Intel Xeon Platinum 8176$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR635 2.00 GHz, AMD EPYC 7663  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$56$1$1$291$292$--$--$Nov-2017$Intel Xeon Platinum 8176M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR665 2.00 GHz, AMD EPYC 7663  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$112$2$1$586$588$--$--$Nov-2017$Intel Xeon Platinum 8176M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SD630 V2 (2.40 GHz, Intel Xeon Platinum 8368)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$76$76$2$1$447$Not Run$--$--$Dec-2017$Intel Xeon Gold 5120$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$800 GB tmpfs
Lenovo Global Technology$ThinkServer SR660 V2 (2.30 GHz, Intel Xeon Platinum 8380)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$160$80$2$2$480$Not Run$--$--$Dec-2017$Intel Xeon Gold 5120T$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR250 V2 (3.20 GHz, Intel Xeon E-2388G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$8$8$1$1$60.1$60.7$--$--$Jul-2019$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR250 V2 (3.20 GHz, Intel Xeon E-2388G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$1$2$52.3$Not Run$599$Not Run$Nov-2019$Intel Xeon Platinum 8253$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST50 V2 (3.20 GHz,Intel Xeon E-2388G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$8$8$1$1$58.7$59.3$--$--$May-2019$Intel Xeon Platinum 8253$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST250 V2 (3.20 GHz,Intel Xeon E-2388G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$8$8$1$1$59.9$60.5$--$--$Apr-2019$Intel Xeon Platinum 8253$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2933Y-R)$960 GB tmpfs
Lenovo Global Technology$ThinkEdge SE450 (2.20 GHz, Intel Xeon Platinum 8352Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$32$1$1$202$Not Run$--$--$Apr-2019$Intel Xeon Platinum 8276$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR645 2.20 GHz, AMD EPYC 7773X  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$256$128$2$2$701$727$--$--$Apr-2019$Intel Xeon Platinum 8276$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2933Y-R)$960 GB tmpfs
Lenovo Global Technology$ThinkSystem SR645 2.20 GHz, AMD EPYC 7773X  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$1$2$235$231$1330$1400$May-2019$Intel Xeon Platinum 8276L$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR645 2.20 GHz, AMD EPYC 7773X  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$256$128$2$2$468$460$1380$1470$Apr-2019$Intel Xeon Platinum 8276L$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2933Y-R)$960 GB tmpfs
Lenovo Global Technology$ThinkSystem ST50 V2 (2.80 GHz, Intel Xeon E-2314)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$4$4$1$1$38.5$39.0$--$--$Jul-2019$Intel Xeon Platinum 8276M$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST50 V2 (3.10 GHz, Intel Xeon E-2324G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$4$4$1$1$41.7$42.1$--$--$Apr-2019$Intel Xeon Platinum 8276M$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2933Y-R)$960 GB tmpfs
Lenovo Global Technology$ThinkSystem ST50 V2 (3.40 GHz, Intel Xeon E-2334)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$4$4$1$1$42.5$43.0$--$--$Dec-2017$Intel Xeon Gold 5118$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR250 V2 (2.80 GHz, Intel Xeon E-2314)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$4$4$1$1$38.8$39.2$--$--$May-2019$Intel Xeon Gold 5218$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST250 V2 (2.90 GHz, Intel Xeon E-2336)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$6$6$1$1$50.2$50.7$--$--$Nov-2019$Intel Xeon Gold 5218B$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR250 V2 (3.10 GHz, Intel Xeon E-2324G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$4$4$1$1$42.2$42.7$--$--$Jul-2019$Intel Xeon Gold 5218N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR250 V2 (3.40 GHz, Intel Xeon E-2334)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$4$4$1$1$42.8$43.3$--$--$Oct-2017$Intel Xeon Gold 6140$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR250 V2 (3.20 GHz, Intel Xeon E-2356G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$6$6$1$1$51.7$52.2$--$--$Oct-2017$Intel Xeon Gold 6140M$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkSystem SR250 V2 (2.80 GHz, Intel Xeon E-2378G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$8$8$1$1$57.5$58.1$--$--$Aug-2019$Intel Xeon Gold 6230N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR250 V2 (3.50 GHz, Intel Xeon E-2386G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$6$6$1$1$53.6$54.2$--$--$Sep-2019$Intel Xeon Gold 6252N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkEdge SE450 (2.20 GHz, Intel Xeon Gold 6330N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$28$28$1$1$169$Not Run$--$--$Dec-2017$Intel Xeon Gold 5115$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$800 GB tmpfs
Lenovo Global Technology$ThinkEdge SE450 (2.40 GHz, Intel Xeon Gold 6336Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$24$1$1$176$Not Run$--$--$Nov-2017$Intel Xeon Gold 6148$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$800 GB tmpfs
Lenovo Global Technology$ThinkEdge SE450 (2.20 GHz, Intel Xeon Gold 6338N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$32$1$1$186$Not Run$--$--$Apr-2019$Intel Xeon Platinum 8260$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkEdge SE450 (2.10 GHz, Intel Xeon Gold 6338T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$24$1$1$164$Not Run$--$--$Apr-2019$Intel Xeon Platinum 8260$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2933Y-R)$960 GB tmpfs
Lenovo Global Technology$ThinkEdge SE450 (3.00 GHz, Intel Xeon Gold 6354)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$18$18$1$1$161$Not Run$--$--$Jul-2019$Intel Xeon Platinum 8260L$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkEdge SE450 (2.10 GHz, Intel Xeon Platinum 8352V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$36$36$1$1$200$Not Run$--$--$Apr-2019$Intel Xeon Platinum 8260L$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2933Y-R)$960 GB tmpfs
Lenovo Global Technology$ThinkSystem ST50 V2 (2.90 GHz, Intel Xeon E-2336)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$6$6$1$1$49.8$50.4$--$--$May-2019$Intel Xeon Platinum 8260M$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (48 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem ST50 V2 (3.20 GHz, Intel Xeon E-2356G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$6$6$1$1$51.1$51.7$--$--$Apr-2019$Intel Xeon Platinum 8260M$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$3 TB (96 x 32 GB 2Rx4 PC4-2933Y-R)$960 GB tmpfs
