Test Sponsor$System Name$Base  Copies$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Lenovo Global Technology$ThinkSystem SR655 2.25 GHz, AMD EPYC 7742  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$1$2$349$385$--$--$Nov-2017$Intel Xeon Platinum 8158$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR860 (2.10 GHz, Intel Xeon Gold 6230)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$160$80$4$2$452$Not Run$--$--$May-2020$Intel Xeon Gold 6242R$3100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (2.50 GHz, Intel Xeon Gold 5215)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$119$Not Run$--$--$May-2019$Intel Xeon Gold 6254$3100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR570 (2.30 GHz, Intel Xeon Gold 5218N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$172$Not Run$--$--$Apr-2018$Intel Xeon Gold 6134$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6230)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$160$80$4$2$445$Not Run$--$--$Apr-2018$Intel Xeon Gold 6134M$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4216)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$176$Not Run$--$--$May-2018$Intel Xeon Gold 6146$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR650 (1.90 GHz, Intel Xeon Gold 6238T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$228$Not Run$--$--$Jun-2020$Intel Xeon Silver 4215R$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R, running at 2400)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6240Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$223$Not Run$--$--$Aug-2019$Intel Xeon Gold 6234$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6252)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$268$Not Run$--$--$Aug-2019$Intel Xeon Gold 6246$3300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR635 2.25 GHz, AMD EPYC 7742  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$1$2$346$382$--$--$Mar-2018$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SD650 (2.10 GHz, Intel Xeon Gold 6230)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$228$Not Run$--$--$Nov-2017$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SD650 (2.60 GHz, Intel Xeon Gold 6240Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$233$Not Run$--$--$Jun-2020$Intel Xeon Gold 6246R$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SD650 (2.50 GHz, Intel Xeon Gold 6248)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$251$Not Run$--$--$May-2018$Intel Xeon Gold 6144$3500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6238)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$245$Not Run$--$--$May-2018$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR860 (3.00 GHz, Intel Xeon Gold 5217)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$4$2$216$Not Run$--$--$Apr-2019$Intel Xeon Gold 6244$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR860 (2.30 GHz, Intel Xeon Gold 5218)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$368$Not Run$--$--$Jan-2018$Intel Xeon Platinum 8156$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 800 GB SAS SSD
Lenovo Global Technology$ThinkSystem SR950 (2.50 GHz, Intel Xeon Gold 5215L)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$4$2$235$Not Run$--$--$May-2019$Intel Xeon Gold 5222$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.50 GHz, Intel Xeon Gold 5215M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$4$2$238$Not Run$--$--$May-2019$Intel Xeon Platinum 8256$3800$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 800 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.00 GHz, Intel Xeon Gold 5217)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$4$2$212$Not Run$--$--$May-2021$Intel Xeon Gold 6330$2000$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$42 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 5218)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$362$Not Run$--$--$Nov-2022$Intel Xeon Gold 6338$2000$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (16 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 5218N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$357$Not Run$--$--$May-2021$Intel Xeon Gold 6338$2000$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.20 GHz, Intel Xeon Gold 5220)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$398$Not Run$--$--$Jun-2021$Intel Xeon Gold 5318N$2100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.80 GHz, Intel Xeon Gold 5222)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$4$2$126$Not Run$--$--$Jun-2021$Intel Xeon Gold 5318S$2100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6230)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$160$80$4$2$451$Not Run$--$--$Jul-2021$Intel Xeon Gold 5318Y$2100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6240)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$453$Not Run$--$--$Jul-2021$Intel Xeon Gold 6338T$2100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6240Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$452$Not Run$--$--$May-2021$Intel Xeon Platinum 8352V$2100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$54 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.80 GHz, Intel Xeon Gold 6242)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$424$Not Run$--$--$Jul-2021$Intel Xeon Silver 4310$2100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$18 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.60 GHz, Intel Xeon Gold 6244)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$4$2$268$Not Run$--$--$Jul-2021$Intel Xeon Gold 5320$2200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$39 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6252)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$538$Not Run$--$--$May-2021$Intel Xeon Gold 6330N$2200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$42 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (3.10 GHz, Intel Xeon Gold 6254)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$494$Not Run$--$--$May-2021$Intel Xeon Gold 6338N$2200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.40 GHz, Intel Xeon Platinum 8260L)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$574$Not Run$--$--$May-2021$Intel Xeon Platinum 8352S$2200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.20 GHz, Intel Xeon Platinum 8276M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$224$112$4$2$603$Not Run$--$--$May-2021$Intel Xeon Platinum 8352Y$2200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (2.30 GHz, Intel Xeon Gold 5218)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$4$2$364$Not Run$--$--$Jun-2021$Intel Xeon Gold 5320T$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$30 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR860 (2.50 GHz, Intel Xeon Gold 5215)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$4$2$233$Not Run$--$--$May-2021$Intel Xeon Gold 6314U$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.40 GHz, Intel Xeon Platinum 8260M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$553$Not Run$--$--$Jul-2021$Intel Xeon Platinum 8352M$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR950 (2.40 GHz, Intel Xeon Platinum 8260Y)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$562$Not Run$--$--$Jul-2021$Intel Xeon Platinum 8352M$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR655 2.00 GHz, AMD EPYC 7702P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$128$64$1$2$326$358$--$--$Apr-2021$Intel Xeon Platinum 8380$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$60 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SD650 (1.90 GHz, Intel Xeon Gold 6238T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$236$Not Run$--$--$Sep-2021$Intel Xeon Silver 4310T$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$15 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SD650 (2.30 GHz, Intel Xeon Gold 6252N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$278$Not Run$--$--$Jun-2021$Intel Xeon Silver 4310T$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$15 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SD650 (1.90 GHz, Intel Xeon Gold 6262V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$245$Not Run$--$--$Jul-2021$Intel Xeon Silver 4316$2300$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$30 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (3.30 GHz, Intel Xeon Gold 6234)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$123$Not Run$--$--$Jun-2021$Intel Xeon Gold 6312U$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (2.10 GHz, Intel Xeon Gold 6238)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$236$Not Run$--$--$Jul-2021$Intel Xeon Gold 6336Y$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (2.10 GHz, Intel Xeon Gold 6238L)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$245$Not Run$--$--$Jun-2021$Intel Xeon Platinum 8351N$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$54 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (2.10 GHz, Intel Xeon Gold 6238M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$247$Not Run$--$--$May-2021$Intel Xeon Platinum 8351N$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$54 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (2.60 GHz, Intel Xeon Gold 6240L)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$219$Not Run$--$--$May-2021$Intel Xeon Platinum 8360Y$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$54 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR590 (1.90 GHz, Intel Xeon Gold 6262V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$234$Not Run$--$--$Jun-2021$Intel Xeon Platinum 8368$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$57 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (2.70 GHz, Intel Xeon Gold 5220S)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$204$Not Run$--$--$May-2021$Intel Xeon Platinum 8368$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$57 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR650 (1.80 GHz, Intel Xeon Gold 6222V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$200$Not Run$--$--$Jul-2021$Intel Xeon Silver 4314$2400$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$24 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (2.60 GHz, Intel Xeon Gold 6240M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$444$Not Run$--$--$May-2021$Intel Xeon Gold 6348$2600$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$42 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (3.30 GHz, Intel Xeon Gold 6246)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$363$Not Run$--$--$Jun-2021$Intel Xeon Platinum 8358$2600$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (2.30 GHz, Intel Xeon Gold 6252N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$545$Not Run$--$--$May-2021$Intel Xeon Platinum 8358$2600$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR850 (1.90 GHz, Intel Xeon Gold 6262V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$483$Not Run$--$--$Jun-2021$Intel Xeon Platinum 8358P$2600$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 5218T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$176$Not Run$--$--$Jul-2021$Intel Xeon Gold 6342$2800$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.70 GHz, Intel Xeon Gold 5220S)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$204$Not Run$--$--$Jun-2021$Intel Xeon Platinum 8362$2800$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$48 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (1.90 GHz, Intel Xeon Gold 5220T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$192$Not Run$--$--$Sep-2021$Intel Xeon Silver 4309Y$2800$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$12 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6238L)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$252$Not Run$--$--$Jul-2021$Intel Xeon Silver 4309Y$2800$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$12 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2666)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6238M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$88$44$2$2$251$Not Run$--$--$Jul-2021$Intel Xeon Gold 6326$2900$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$24 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6240L)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$225$Not Run$--$--$Jul-2021$Intel Xeon Gold 5317$3000$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$18 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6240M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$226$Not Run$--$--$May-2021$Intel Xeon Gold 6354$3000$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$39 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (3.30 GHz, Intel Xeon Gold 6246)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$183$Not Run$--$--$May-2021$Intel Xeon Gold 6346$3100$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$36 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 6252N)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$275$Not Run$--$--$Jul-2021$Intel Xeon Gold 5315Y$3200$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$12 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R, running at 2933)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR630 (1.90 GHz, Intel Xeon Gold 6262V)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$2$2$245$Not Run$--$--$Jul-2021$Intel Xeon Gold 6334$3600$32 KB I + 48 KB D on chip per core$1.25 MB I+D on chip per core$18 MB I+D on chip per chip$1 TB (32 x 32 GB 2Rx8 PC4-3200AA-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (2.10 GHz, Intel Xeon Gold 5218T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$171$Not Run$--$--$Mar-2023$Intel Xeon Platinum 8470N$1700$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$97.5 MB I+D on chip per chip$512 GB (16 x 32 GB 2Rx8 PC5-4800B-R)$1 x 960 GB SATA SSD
Lenovo Global Technology$ThinkSystem SR550 (2.70 GHz, Intel Xeon Gold 5220S)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$196$Not Run$--$--$Apr-2023$Intel Xeon Bronze 3408U$1800$32 KB I + 48 KB D on chip per core$2 MB I+D on chip per core$22.5 MB I+D on chip per chip$256 GB (8 x 32 GB 2Rx8 PC5-4800B-R, running at 4000)$1 x 960 GB SATA SSD
